mean_ranks,created_at,loss,train_loss,epoch
58.85000228881836,2022-04-08 14:45:33.481334,,,
585.5499877929688,2022-04-08 14:45:33.524268,,,
189.9499969482422,2022-04-08 14:45:33.566399,,,
4669.5,2022-04-08 14:45:33.594504,,,
,2022-04-08 14:45:33.596042,,,21.0
,2022-04-08 14:45:34.047227,"tensor(9.8114, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.8114, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:45:34.104081,,9.811362266540527,22.0
,2022-04-08 14:45:34.554284,"tensor(9.6677, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.6677, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:45:34.925525,"tensor(10.3894, device='cuda:0', grad_fn=<AddBackward0>)","tensor(10.3894, device='cuda:0', grad_fn=<AddBackward0>)",
37.54999923706055,2022-04-08 14:45:35.053079,,,
65.0,2022-04-08 14:45:35.096132,,,
588.2000122070312,2022-04-08 14:45:35.146007,,,
150.8000030517578,2022-04-08 14:45:35.187734,,,
4675.0,2022-04-08 14:45:35.215646,,,
,2022-04-08 14:45:35.216956,,,22.0
,2022-04-08 14:45:35.680199,"tensor(9.7317, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.7317, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:45:35.737539,,9.731669425964355,23.0
,2022-04-08 14:45:36.204054,"tensor(10.0258, device='cuda:0', grad_fn=<AddBackward0>)","tensor(10.0258, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:45:36.573000,"tensor(10.0331, device='cuda:0', grad_fn=<AddBackward0>)","tensor(10.0331, device='cuda:0', grad_fn=<AddBackward0>)",
37.20000076293945,2022-04-08 14:45:36.703789,,,
65.95000457763672,2022-04-08 14:45:36.745834,,,
588.5499877929688,2022-04-08 14:45:36.788160,,,
119.4000015258789,2022-04-08 14:45:36.830480,,,
4687.5,2022-04-08 14:45:36.858935,,,
,2022-04-08 14:45:36.860349,,,23.0
,2022-04-08 14:45:37.341223,"tensor(10.2783, device='cuda:0', grad_fn=<AddBackward0>)","tensor(10.2783, device='cuda:0', grad_fn=<AddBackward0>)",
