mean_ranks,created_at,loss,train_loss,epoch
545.2000122070312,2022-03-11 13:33:27.959843,,,
1383.7000732421875,2022-03-11 13:33:27.984289,,,
2414.199951171875,2022-03-11 13:33:28.009177,,,
1081.7000732421875,2022-03-11 13:33:28.033318,,,
1182.8499755859375,2022-03-11 13:33:28.057097,,,
1730.5,2022-03-11 13:33:28.081308,,,
1988.7000732421875,2022-03-11 13:33:28.105598,,,
8.550000190734863,2022-03-11 13:33:28.130693,,,
1991.7000732421875,2022-03-11 13:33:28.154956,,,
751.5,2022-03-11 13:33:28.179252,,,
1412.4500732421875,2022-03-11 13:33:28.204159,,,
1817.800048828125,2022-03-11 13:33:28.228486,,,
1975.4000244140625,2022-03-11 13:33:28.252976,,,
570.5499877929688,2022-03-11 13:33:28.277756,,,
1751.8499755859375,2022-03-11 13:33:28.302459,,,
1550.4500732421875,2022-03-11 13:33:28.327134,,,
1419.6500244140625,2022-03-11 13:33:28.351309,,,
1393.050048828125,2022-03-11 13:33:28.376009,,,
353.1499938964844,2022-03-11 13:33:28.402763,,,
2028.6500244140625,2022-03-11 13:33:28.427606,,,
701.25,2022-03-11 13:33:28.452169,,,
2415.25,2022-03-11 13:33:28.476793,,,
922.1500244140625,2022-03-11 13:33:28.501922,,,
1019.0,2022-03-11 13:33:28.526314,,,
1411.550048828125,2022-03-11 13:33:28.550728,,,
730.4285888671875,2022-03-11 13:33:28.570770,,,
,2022-03-11 13:33:28.571739,,,7.0
,2022-03-11 13:33:29.392773,"tensor(12.8776, device='cuda:0', grad_fn=<AddBackward0>)","tensor(12.8776, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-03-11 13:33:29.450617,,12.8776273727417,8.0
,2022-03-11 13:33:30.252189,"tensor(13.5038, device='cuda:0', grad_fn=<AddBackward0>)","tensor(13.5038, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-03-11 13:33:30.998508,"tensor(13.2325, device='cuda:0', grad_fn=<AddBackward0>)","tensor(13.2325, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-03-11 13:33:31.755960,"tensor(13.0041, device='cuda:0', grad_fn=<AddBackward0>)","tensor(13.0041, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-03-11 13:33:32.501731,"tensor(13.9135, device='cuda:0', grad_fn=<AddBackward0>)","tensor(13.9135, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-03-11 13:33:33.257754,"tensor(12.4372, device='cuda:0', grad_fn=<AddBackward0>)","tensor(12.4372, device='cuda:0', grad_fn=<AddBackward0>)",
932.9000244140625,2022-03-11 13:33:33.350260,,,
748.7999877929688,2022-03-11 13:33:33.374968,,,
358.5,2022-03-11 13:33:33.401067,,,
1714.300048828125,2022-03-11 13:33:33.425065,,,
1459.4500732421875,2022-03-11 13:33:33.449672,,,
262.5500183105469,2022-03-11 13:33:33.473574,,,
966.1500244140625,2022-03-11 13:33:33.499010,,,
546.3500366210938,2022-03-11 13:33:33.523104,,,
1387.7000732421875,2022-03-11 13:33:33.547235,,,
2403.449951171875,2022-03-11 13:33:33.572250,,,
1085.550048828125,2022-03-11 13:33:33.596975,,,
1186.7000732421875,2022-03-11 13:33:33.621346,,,
1743.5999755859375,2022-03-11 13:33:33.645799,,,
1988.75,2022-03-11 13:33:33.669826,,,
8.550000190734863,2022-03-11 13:33:33.694418,,,
1985.800048828125,2022-03-11 13:33:33.718650,,,
752.9500122070312,2022-03-11 13:33:33.743540,,,
1416.4500732421875,2022-03-11 13:33:33.768073,,,
1825.5999755859375,2022-03-11 13:33:33.792585,,,
1985.050048828125,2022-03-11 13:33:33.817001,,,
569.9500122070312,2022-03-11 13:33:33.845437,,,
1748.75,2022-03-11 13:33:33.870574,,,
1547.4500732421875,2022-03-11 13:33:33.894410,,,
1370.1500244140625,2022-03-11 13:33:33.918715,,,
1399.6500244140625,2022-03-11 13:33:33.943165,,,
360.25,2022-03-11 13:33:33.967229,,,
2015.9500732421875,2022-03-11 13:33:33.991203,,,
746.2999877929688,2022-03-11 13:33:34.014979,,,
2409.199951171875,2022-03-11 13:33:34.039058,,,
924.0499877929688,2022-03-11 13:33:34.063293,,,
1034.0999755859375,2022-03-11 13:33:34.087086,,,
1416.2000732421875,2022-03-11 13:33:34.111011,,,
732.1428833007812,2022-03-11 13:33:34.130223,,,
,2022-03-11 13:33:34.131083,,,8.0
,2022-03-11 13:33:34.943860,"tensor(13.3839, device='cuda:0', grad_fn=<AddBackward0>)","tensor(13.3839, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-03-11 13:33:35.001722,,13.383906364440918,9.0
,2022-03-11 13:33:35.786417,"tensor(12.1959, device='cuda:0', grad_fn=<AddBackward0>)","tensor(12.1959, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-03-11 13:33:36.544322,"tensor(14.2501, device='cuda:0', grad_fn=<AddBackward0>)","tensor(14.2501, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-03-11 13:33:37.290823,"tensor(12.9049, device='cuda:0', grad_fn=<AddBackward0>)","tensor(12.9049, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-03-11 13:33:38.046674,"tensor(12.8820, device='cuda:0', grad_fn=<AddBackward0>)","tensor(12.8820, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-03-11 13:33:38.797797,"tensor(12.9999, device='cuda:0', grad_fn=<AddBackward0>)","tensor(12.9999, device='cuda:0', grad_fn=<AddBackward0>)",
929.6000366210938,2022-03-11 13:33:38.891133,,,
759.2999877929688,2022-03-11 13:33:38.915618,,,
357.3000183105469,2022-03-11 13:33:38.939721,,,
1697.300048828125,2022-03-11 13:33:38.964579,,,
1457.5999755859375,2022-03-11 13:33:38.994086,,,
260.1499938964844,2022-03-11 13:33:39.018544,,,
965.6500244140625,2022-03-11 13:33:39.042410,,,
539.5,2022-03-11 13:33:39.066737,,,
1397.0,2022-03-11 13:33:39.091434,,,
2385.199951171875,2022-03-11 13:33:39.115952,,,
1083.800048828125,2022-03-11 13:33:39.140198,,,
1200.300048828125,2022-03-11 13:33:39.164884,,,
1731.050048828125,2022-03-11 13:33:39.188839,,,
1990.2000732421875,2022-03-11 13:33:39.213784,,,
8.600000381469727,2022-03-11 13:33:39.238149,,,
1976.300048828125,2022-03-11 13:33:39.261598,,,
754.5499877929688,2022-03-11 13:33:39.285460,,,
1489.5999755859375,2022-03-11 13:33:39.309283,,,
1824.800048828125,2022-03-11 13:33:39.333447,,,
1984.7000732421875,2022-03-11 13:33:39.357127,,,
571.5499877929688,2022-03-11 13:33:39.381514,,,
1752.4500732421875,2022-03-11 13:33:39.407531,,,
1551.0,2022-03-11 13:33:39.431283,,,
1321.4000244140625,2022-03-11 13:33:39.455904,,,
1405.0999755859375,2022-03-11 13:33:39.480441,,,
355.8000183105469,2022-03-11 13:33:39.504967,,,
2041.7000732421875,2022-03-11 13:33:39.529170,,,
845.4500122070312,2022-03-11 13:33:39.552675,,,
2405.10009765625,2022-03-11 13:33:39.576851,,,
940.4000244140625,2022-03-11 13:33:39.601147,,,
1035.9000244140625,2022-03-11 13:33:39.627436,,,
1399.0,2022-03-11 13:33:39.651143,,,
724.9285888671875,2022-03-11 13:33:39.670879,,,
,2022-03-11 13:33:39.672130,,,9.0
,2022-03-11 13:33:40.500162,"tensor(13.4747, device='cuda:0', grad_fn=<AddBackward0>)","tensor(13.4747, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-03-11 13:33:40.557549,,13.4747314453125,10.0
,2022-03-11 13:33:41.366690,"tensor(12.0148, device='cuda:0', grad_fn=<AddBackward0>)","tensor(12.0148, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-03-11 13:33:42.110291,"tensor(12.3957, device='cuda:0', grad_fn=<AddBackward0>)","tensor(12.3957, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-03-11 13:33:42.864037,"tensor(13.0825, device='cuda:0', grad_fn=<AddBackward0>)","tensor(13.0825, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-03-11 13:33:43.627854,"tensor(13.3267, device='cuda:0', grad_fn=<AddBackward0>)","tensor(13.3267, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-03-11 13:33:44.386951,"tensor(13.5275, device='cuda:0', grad_fn=<AddBackward0>)","tensor(13.5275, device='cuda:0', grad_fn=<AddBackward0>)",
928.75,2022-03-11 13:33:44.480583,,,
762.75,2022-03-11 13:33:44.506016,,,
359.3000183105469,2022-03-11 13:33:44.530721,,,
1693.75,2022-03-11 13:33:44.555342,,,
1459.9500732421875,2022-03-11 13:33:44.580635,,,
263.20001220703125,2022-03-11 13:33:44.605302,,,
965.4500122070312,2022-03-11 13:33:44.629230,,,
543.7999877929688,2022-03-11 13:33:44.653155,,,
1394.3499755859375,2022-03-11 13:33:44.677569,,,
2383.75,2022-03-11 13:33:44.702206,,,
1083.0,2022-03-11 13:33:44.725986,,,
1212.1500244140625,2022-03-11 13:33:44.749169,,,
1732.0,2022-03-11 13:33:44.773516,,,
