mean_ranks,created_at,loss,train_loss,epoch
1375.9000244140625,2022-03-31 11:10:13.979006,,,
492.8999938964844,2022-03-31 11:10:14.005447,,,
1212.25,2022-03-31 11:10:14.030909,,,
1111.1500244140625,2022-03-31 11:10:14.057566,,,
1084.800048828125,2022-03-31 11:10:14.084065,,,
1775.050048828125,2022-03-31 11:10:14.110100,,,
2184.050048828125,2022-03-31 11:10:14.135603,,,
803.6000366210938,2022-03-31 11:10:14.161455,,,
1501.5999755859375,2022-03-31 11:10:14.187615,,,
2531.5,2022-03-31 11:10:14.215077,,,
1029.6500244140625,2022-03-31 11:10:14.242201,,,
1741.25,2022-03-31 11:10:14.269213,,,
2622.699951171875,2022-03-31 11:10:14.295840,,,
2201.35009765625,2022-03-31 11:10:14.323257,,,
1508.4000244140625,2022-03-31 11:10:14.349384,,,
1497.0,2022-03-31 11:10:14.375304,,,
1314.800048828125,2022-03-31 11:10:14.400665,,,
1342.2000732421875,2022-03-31 11:10:14.426468,,,
673.7999877929688,2022-03-31 11:10:14.452253,,,
1371.7000732421875,2022-03-31 11:10:14.477888,,,
2486.60009765625,2022-03-31 11:10:14.503822,,,
2188.0,2022-03-31 11:10:14.530132,,,
2314.199951171875,2022-03-31 11:10:14.556246,,,
857.7999877929688,2022-03-31 11:10:14.582499,,,
2687.449951171875,2022-03-31 11:10:14.609764,,,
2122.75,2022-03-31 11:10:14.636033,,,
1315.4000244140625,2022-03-31 11:10:14.668483,,,
2733.85009765625,2022-03-31 11:10:14.695418,,,
2411.75,2022-03-31 11:10:14.723089,,,
1331.9000244140625,2022-03-31 11:10:14.749103,,,
2224.0,2022-03-31 11:10:14.775476,,,
1132.4500732421875,2022-03-31 11:10:14.802497,,,
639.9000244140625,2022-03-31 11:10:14.830782,,,
1860.3499755859375,2022-03-31 11:10:14.860848,,,
812.9500122070312,2022-03-31 11:10:14.897843,,,
1949.550048828125,2022-03-31 11:10:14.928694,,,
1709.2000732421875,2022-03-31 11:10:14.958854,,,
1009.2999877929688,2022-03-31 11:10:14.987710,,,
2268.949951171875,2022-03-31 11:10:15.017464,,,
1558.6500244140625,2022-03-31 11:10:15.045576,,,
1718.8499755859375,2022-03-31 11:10:15.073810,,,
