mean_ranks,created_at,loss,train_loss,epoch
1581.1500244140625,2022-04-06 15:17:45.676006,,,
2446.800048828125,2022-04-06 15:17:45.718715,,,
2174.650146484375,2022-04-06 15:17:45.760989,,,
3019.0,2022-04-06 15:17:45.805401,,,
1698.5999755859375,2022-04-06 15:17:45.847699,,,
1705.75,2022-04-06 15:17:45.890093,,,
1626.0,2022-04-06 15:17:45.933677,,,
2189.800048828125,2022-04-06 15:17:45.976355,,,
1327.550048828125,2022-04-06 15:17:46.018896,,,
1218.4500732421875,2022-04-06 15:17:46.061500,,,
2335.050048828125,2022-04-06 15:17:46.104002,,,
3226.10009765625,2022-04-06 15:17:46.146845,,,
3321.25,2022-04-06 15:17:46.189648,,,
3155.300048828125,2022-04-06 15:17:46.232044,,,
2909.75,2022-04-06 15:17:46.274548,,,
3629.900146484375,2022-04-06 15:17:46.316921,,,
3099.650146484375,2022-04-06 15:17:46.359676,,,
2839.550048828125,2022-04-06 15:17:46.402057,,,
1724.6500244140625,2022-04-06 15:17:46.445000,,,
2381.10009765625,2022-04-06 15:17:46.488188,,,
2195.150146484375,2022-04-06 15:17:46.534617,,,
1975.1500244140625,2022-04-06 15:17:46.577867,,,
512.0499877929688,2022-04-06 15:17:46.620325,,,
1673.550048828125,2022-04-06 15:17:46.662946,,,
2682.150146484375,2022-04-06 15:17:46.705209,,,
1947.0999755859375,2022-04-06 15:17:46.746821,,,
2965.60009765625,2022-04-06 15:17:46.789724,,,
3107.199951171875,2022-04-06 15:17:46.832691,,,
2082.550048828125,2022-04-06 15:17:46.875472,,,
2808.35009765625,2022-04-06 15:17:46.918826,,,
1231.050048828125,2022-04-06 15:17:46.961996,,,
2199.75,2022-04-06 15:17:47.004732,,,
2675.949951171875,2022-04-06 15:17:47.047279,,,
2872.10009765625,2022-04-06 15:17:47.090382,,,
3707.050048828125,2022-04-06 15:17:47.133934,,,
852.4500122070312,2022-04-06 15:17:47.176223,,,
737.6500244140625,2022-04-06 15:17:47.219660,,,
2208.199951171875,2022-04-06 15:17:47.261955,,,
893.5,2022-04-06 15:17:47.305182,,,
2005.75,2022-04-06 15:17:47.347850,,,
1115.9000244140625,2022-04-06 15:17:47.390802,,,
1704.0,2022-04-06 15:17:47.433815,,,
1972.4000244140625,2022-04-06 15:17:47.476511,,,
3096.449951171875,2022-04-06 15:17:47.519239,,,
474.20001220703125,2022-04-06 15:17:47.561378,,,
1558.3499755859375,2022-04-06 15:17:47.603786,,,
2649.449951171875,2022-04-06 15:17:47.644939,,,
1688.300048828125,2022-04-06 15:17:47.686679,,,
1612.9000244140625,2022-04-06 15:17:47.728509,,,
1953.5999755859375,2022-04-06 15:17:47.769418,,,
1447.0,2022-04-06 15:17:47.812908,,,
2344.150146484375,2022-04-06 15:17:47.855161,,,
2380.150146484375,2022-04-06 15:17:47.896795,,,
1689.25,2022-04-06 15:17:47.938539,,,
837.7999877929688,2022-04-06 15:17:47.980665,,,
1689.8499755859375,2022-04-06 15:17:48.022600,,,
2449.85009765625,2022-04-06 15:17:48.063991,,,
1936.0,2022-04-06 15:17:48.105946,,,
1765.4000244140625,2022-04-06 15:17:48.147811,,,
2732.0,2022-04-06 15:17:48.189403,,,
3436.650146484375,2022-04-06 15:17:48.231757,,,
1806.9500732421875,2022-04-06 15:17:48.273393,,,
2316.5,2022-04-06 15:17:48.315028,,,
3081.650146484375,2022-04-06 15:17:48.357629,,,
2666.449951171875,2022-04-06 15:17:48.399660,,,
2575.150146484375,2022-04-06 15:17:48.441827,,,
2443.75,2022-04-06 15:17:48.484774,,,
1769.5999755859375,2022-04-06 15:17:48.528242,,,
1098.6500244140625,2022-04-06 15:17:48.575383,,,
2053.60009765625,2022-04-06 15:17:48.618468,,,
2726.25,2022-04-06 15:17:48.660822,,,
3140.10009765625,2022-04-06 15:17:48.702772,,,
2237.75,2022-04-06 15:17:48.745558,,,
2031.800048828125,2022-04-06 15:17:48.787997,,,
2503.550048828125,2022-04-06 15:17:48.830419,,,
3324.0,2022-04-06 15:17:48.873881,,,
2098.5,2022-04-06 15:17:48.922767,,,
2439.449951171875,2022-04-06 15:17:48.965128,,,
2656.550048828125,2022-04-06 15:17:49.008452,,,
1793.6500244140625,2022-04-06 15:17:49.050730,,,
2771.550048828125,2022-04-06 15:17:49.093454,,,
2991.25,2022-04-06 15:17:49.136501,,,
2017.2000732421875,2022-04-06 15:17:49.179439,,,
1766.7000732421875,2022-04-06 15:17:49.222034,,,
2241.800048828125,2022-04-06 15:17:49.264918,,,
3107.800048828125,2022-04-06 15:17:49.307365,,,
2026.5,2022-04-06 15:17:49.350028,,,
